Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007147,University of Hertfordshire,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,"10,000","2,600","3,285","23,000"
10007147,University of Hertfordshire,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007147,University of Hertfordshire,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"14,800","10,571","74,000"
10007147,University of Hertfordshire,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,"33,200","23,714","166,000"
10007147,University of Hertfordshire,B,11,Computer Science and Informatics,,,,Total income,"1,971,000","1,799,000","897,800","1,179,857","8,259,000"
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","84,558","85,373","54,026","62,865","440,061"
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"13,271","9,479","66,356"
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","35,155","5,556","109,995","84,384","590,690"
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,0,"61,735","44,096","308,676"
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"7,689","5,492","38,446"
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,EU government bodies,"207,143","112,932","46,703","79,084","553,592"
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,"1,000",714,"5,000"
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10007148,University of Huddersfield,B,11,Computer Science and Informatics,,,,Total income,"326,856","203,861","294,420","286,117","2,002,821"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","32,150","6,576","27,808","25,395","177,766"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"1,857",0,"12,261","9,023","63,166"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,UK-based charities (other),"18,190",0,0,"2,598","18,190"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","17,773","52,344","58,171","51,567","360,975"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,"1,600","1,142","8,000"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","32,460","6,624","52,287","42,931","300,522"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,UK other sources,"4,286",0,"2,600","2,469","17,286"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,EU government bodies,"24,833","3,896","99,689","75,310","527,176"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007149,University of Hull,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007149,University of Hull,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"15,401","1,973",0,"2,482","17,374"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007149,University of Hull,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007149,University of Hull,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,"4,000","2,857","20,000"
10007149,University of Hull,B,11,Computer Science and Informatics,,,,Total income,"146,950","71,413","258,418","215,779","1,510,455"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","5,635,594","7,164,941","7,215,575","6,982,630","48,878,412"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"468,937","304,331","424,064","413,370","2,893,591"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,UK-based charities (other),"99,720","116,448","123,865","119,356","835,494"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","869,856","1,091,111","1,214,342","1,147,525","8,032,681"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"2,272,030","8,698","330,788","2,315,520"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","1,115,879","1,794,228","2,034,095","1,868,655","13,080,585"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,UK other sources,"188,128","59,079","42,047","65,348","457,442"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,EU government bodies,"3,752,361","3,860,301","2,793,744","3,083,054","21,581,383"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","30,795","48,676","77,403","66,641","466,487"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"102,184","21,222","14,310","27,851","194,959"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),37,20,"72,388","51,713","361,997"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"250,035","278,207","804,430","650,056","4,550,394"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,Non-EU other,"101,666","603,872","337,455","341,830","2,392,814"
10003270,Imperial College London,B,11,Computer Science and Informatics,,,,Total income,"12,615,192","17,614,466","15,162,420","15,148,822","106,041,759"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","28,735","39,257","64,101","55,499","388,499"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"17,771","12,694","88,859"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"3,996","2,854","19,980"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"130,520","93,228","652,601"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"6,000",185,989,"6,925"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,0,"29,801","21,286","149,005"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"9,571","6,836","47,855"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,EU government bodies,"4,779",0,0,682,"4,779"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007767,University of Keele,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","2,375","1,728",779,"1,142","7,999"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007767,University of Keele,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007767,University of Keele,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007767,University of Keele,B,11,Computer Science and Informatics,,,,Non-EU other,0,"45,813","43,970","37,951","265,663"
10007767,University of Keele,B,11,Computer Science and Informatics,,,,Total income,"35,889","92,798","300,695","233,166","1,632,165"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","293,202","286,795","596,912","509,222","3,564,558"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),340,"8,436","114,432","82,991","580,939"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"6,689","4,777","33,445"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","51,821",0,"104,784","82,249","575,744"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,"14,025","10,018","70,128"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","17,440","27,877","39,269","34,523","241,663"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"1,042",744,"5,214"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,EU government bodies,"385,422","365,135","248,567","284,770","1,993,395"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007150,University of Kent,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,"23,598","16,855","117,990"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,145,103,725
10007150,University of Kent,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,197,141,987
10007150,University of Kent,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"226,299","212,730","137,953","161,256","1,128,798"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,Non-EU other,"23,937",0,0,"3,419","23,937"
10007150,University of Kent,B,11,Computer Science and Informatics,,,,Total income,"998,461","900,973","1,287,617","1,191,074","8,337,523"
