Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007789,University of East Anglia,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK other sources,935,"4,707","48,629","35,541","248,791"
10007789,University of East Anglia,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU government bodies,"148,416","124,914","274,021","234,776","1,643,435"
10007789,University of East Anglia,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU-based charities (open competitive process),0,0,0,0,0
10007789,University of East Anglia,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"EU industry, commerce and public corporations","10,968","25,750","24,625","22,835","159,847"
10007789,University of East Anglia,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU (excluding UK) other,0,0,"28,072","20,051","140,362"
10007789,University of East Anglia,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU-based charities (open competitive process),0,0,"7,350","5,250","36,751"
10007789,University of East Anglia,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,0,0,"5,262","3,758","26,310"
10007789,University of East Anglia,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,"14,611","6,782","4,689","6,406","44,842"
10007789,University of East Anglia,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,"2,390,746","2,538,261","3,186,685","2,980,348","20,862,436"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","47,712","30,612","117,582","95,176","666,234"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (open competitive process),"8,079","11,592","154,229","112,974","790,818"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (other),"4,107","2,438",-147,829,"5,806"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK central government bodies/local authorities, health and hospital authorities","9,400","15,574","22,909","19,931","139,522"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,Health research funding bodies,"286,039","184,595","547,602","458,377","3,208,644"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK central government tax credits for research and development expenditure,0,"276,000","5,200","43,142","302,000"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK industry, commerce and public corporations",0,0,"17,327","12,376","86,637"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK other sources,0,600,"7,362","5,344","37,410"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU government bodies,"52,867","68,169","181,431","146,885","1,028,195"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU-based charities (open competitive process),0,0,0,0,0
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,"EU industry, commerce and public corporations",0,"-3,424","18,945","13,043","91,301"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU (excluding UK) other,0,0,"44,886","32,061","224,432"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU-based charities (open competitive process),0,0,"291,885","208,489","1,459,425"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU industry commerce and public corporations,0,0,"10,565","7,546","52,827"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU other,0,0,"469,055","335,039","2,345,276"
10007789,University of East Anglia,A,4,"Psychology, Psychiatry and Neuroscience",,,,Total income,"408,204","586,156","1,888,833","1,491,218","10,438,527"
10007789,University of East Anglia,A,5,Biological Sciences,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,068,991","4,003,638","5,727,790","5,101,654","35,711,582"
10007789,University of East Anglia,A,5,Biological Sciences,,,,UK-based charities (open competitive process),"931,159","869,521","3,294,269","2,610,289","18,272,026"
10007789,University of East Anglia,A,5,Biological Sciences,,,,UK-based charities (other),"312,351","311,183","36,220","114,948","804,636"
10007789,University of East Anglia,A,5,Biological Sciences,,,,"UK central government bodies/local authorities, health and hospital authorities","44,057","54,672","111,085","93,450","654,154"
10007789,University of East Anglia,A,5,Biological Sciences,,,,Health research funding bodies,"23,249","35,765","12,861","17,617","123,319"
10007789,University of East Anglia,A,5,Biological Sciences,,,,UK central government tax credits for research and development expenditure,0,"1,528,000","5,400","222,142","1,555,000"
10007789,University of East Anglia,A,5,Biological Sciences,,,,"UK industry, commerce and public corporations","14,787","32,107","154,566","117,103","819,727"
10007789,University of East Anglia,A,5,Biological Sciences,,,,UK other sources,"53,900","67,954","99,173","88,246","617,723"
10007789,University of East Anglia,A,5,Biological Sciences,,,,EU government bodies,"248,091","440,569","822,100","685,594","4,799,160"
10007789,University of East Anglia,A,5,Biological Sciences,,,,EU-based charities (open competitive process),"8,586",712,"124,370","90,164","631,149"
10007789,University of East Anglia,A,5,Biological Sciences,,,,"EU industry, commerce and public corporations",0,0,"1,814","1,296","9,074"
10007789,University of East Anglia,A,5,Biological Sciences,,,,EU (excluding UK) other,"76,203","101,818","61,145","69,107","483,749"
10007789,University of East Anglia,A,5,Biological Sciences,,,,Non-EU-based charities (open competitive process),0,0,"117,426","83,876","587,134"
10007789,University of East Anglia,A,5,Biological Sciences,,,,Non-EU industry commerce and public corporations,427,"13,768","49,790","37,592","263,146"
10007789,University of East Anglia,A,5,Biological Sciences,,,,Non-EU other,"46,960","47,557","33,109","37,152","260,066"
10007789,University of East Anglia,A,5,Biological Sciences,,,,Total income,"4,828,761","7,507,264","10,651,124","9,370,235","65,591,645"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","406,635","487,547","2,478,908","1,898,388","13,288,722"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK-based charities (open competitive process),0,"27,144","511,200","369,020","2,583,144"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK-based charities (other),"27,579","33,008","42,882","39,285","274,999"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,"UK central government bodies/local authorities, health and hospital authorities","98,564","154,357","227,287","198,479","1,389,359"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,Health research funding bodies,"164,824","153,151","54,672","84,476","591,337"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK central government tax credits for research and development expenditure,0,"185,000","2,800","28,428","199,000"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,"UK industry, commerce and public corporations",0,0,"47,727","34,091","238,637"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK other sources,"20,224",0,"49,217","38,044","266,312"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU government bodies,"134,201","119,425","136,355","133,628","935,401"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU-based charities (open competitive process),0,0,"20,229","14,449","101,149"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU (excluding UK) other,0,"2,239","24,521","17,835","124,845"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU-based charities (open competitive process),819,0,"19,116","13,771","96,399"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU industry commerce and public corporations,0,0,"21,111","15,079","105,555"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU other,"184,198","114,954","149,641","149,622","1,047,358"
10007789,University of East Anglia,A,6,"Agriculture, Food and Veterinary Sciences",,,,Total income,"1,037,044","1,276,825","3,785,669","3,034,602","21,242,217"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,468,207","3,320,197","3,099,423","3,183,646","22,285,523"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,UK-based charities (open competitive process),"106,707","172,206","205,083","186,332","1,304,330"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,UK-based charities (other),"207,956","186,617","233,642","223,255","1,562,786"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,"UK central government bodies/local authorities, health and hospital authorities","852,329","822,762","580,097","653,654","4,575,578"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,UK central government tax credits for research and development expenditure,0,"1,287,000","30,800","205,857","1,441,000"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,"UK industry, commerce and public corporations",0,"-4,806","85,687","60,518","423,630"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,UK other sources,"430,590","330,981","153,898","218,723","1,531,065"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,EU government bodies,"1,398,349","1,879,781","1,875,105","1,807,665","12,653,658"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,EU-based charities (open competitive process),0,0,0,0,0
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,"EU industry, commerce and public corporations",0,800,0,114,800
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,EU (excluding UK) other,"18,418","-25,689","6,003","3,249","22,746"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,Non-EU industry commerce and public corporations,"5,968","8,976","1,525","3,224","22,572"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,Non-EU other,"51,252","18,106","188,192","144,331","1,010,320"
10007789,University of East Anglia,B,7,Earth Systems and Environmental Sciences,,,,Total income,"6,539,776","7,996,931","6,459,460","6,690,572","46,834,008"
10007789,University of East Anglia,B,8,Chemistry,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,429,875","1,592,844","1,345,452","1,392,854","9,749,983"
10007789,University of East Anglia,B,8,Chemistry,,,,UK-based charities (open competitive process),"177,937","120,763","211,227","193,548","1,354,839"
10007789,University of East Anglia,B,8,Chemistry,,,,UK-based charities (other),"2,641","1,193",521,920,"6,441"
10007789,University of East Anglia,B,8,Chemistry,,,,"UK central government bodies/local authorities, health and hospital authorities","13,335","15,507","35,783","29,680","207,761"
10007789,University of East Anglia,B,8,Chemistry,,,,UK central government tax credits for research and development expenditure,0,"766,000","4,400","112,571","788,000"
