Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,"UK central government bodies/local authorities, health and hospital authorities","94,107","76,832","220,839","182,162","1,275,136"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,UK central government tax credits for research and development expenditure,0,"246,141",686,"35,653","249,572"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,"UK industry, commerce and public corporations","178,959","173,573","142,515","152,158","1,065,111"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,UK other sources,"18,574","3,387","79,380","59,837","418,862"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,EU government bodies,"333,012","239,021","207,557","229,974","1,609,820"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,EU-based charities (open competitive process),0,0,0,0,0
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,"EU industry, commerce and public corporations","110,402",0,0,"15,771","110,402"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,EU (excluding UK) other,"43,976","3,962",818,"7,432","52,030"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,Non-EU-based charities (open competitive process),"12,186",0,"15,526","12,831","89,817"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,Non-EU industry commerce and public corporations,0,"16,707","21,035","17,412","121,886"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,Non-EU other,"97,542","9,389","279,552","214,955","1,504,691"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,Total income,"1,999,070","1,807,427","2,115,665","2,054,975","14,384,826"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","771,597","451,818","1,582,116","1,304,856","9,133,998"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,UK-based charities (open competitive process),"164,782","397,504","353,082","332,528","2,327,699"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,UK-based charities (other),"124,291","109,420","92,417","99,399","695,799"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","12,034","-7,523","46,879","34,129","238,907"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,UK central government tax credits for research and development expenditure,0,"226,070","1,090","33,074","231,524"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,"UK industry, commerce and public corporations","86,172",0,0,"12,310","86,172"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,UK other sources,"43,872","33,578","5,363","14,895","104,268"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,EU government bodies,"302,597","416,162","1,062,066","861,298","6,029,089"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,"EU industry, commerce and public corporations",767,0,0,109,767
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,EU (excluding UK) other,"59,398",0,"25,731","26,864","188,054"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,Non-EU-based charities (open competitive process),542,0,"46,468","33,269","232,884"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,Non-EU industry commerce and public corporations,0,0,"9,756","6,968","48,780"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,Non-EU other,"112,098","6,076","64,278","62,795","439,566"
10007788,University of Cambridge,C,14,Geography and Environmental Studies,,,,Total income,"1,678,150","1,633,105","3,289,250","2,822,501","19,757,507"
10007788,University of Cambridge,C,15,Archaeology,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","247,278","170,790","180,631","188,746","1,321,223"
10007788,University of Cambridge,C,15,Archaeology,,,,UK-based charities (open competitive process),"315,922","382,363","442,220","415,626","2,909,386"
10007788,University of Cambridge,C,15,Archaeology,,,,UK-based charities (other),"154,358","144,936","417,042","340,643","2,384,506"
10007788,University of Cambridge,C,15,Archaeology,,,,"UK central government bodies/local authorities, health and hospital authorities","22,147","1,805","64,464","49,467","346,274"
10007788,University of Cambridge,C,15,Archaeology,,,,UK central government tax credits for research and development expenditure,0,"595,164","2,449","86,772","607,409"
10007788,University of Cambridge,C,15,Archaeology,,,,"UK industry, commerce and public corporations","898,314","1,674,626","1,968,591","1,773,699","12,415,899"
10007788,University of Cambridge,C,15,Archaeology,,,,UK other sources,"39,883","109,753","62,884","66,294","464,060"
10007788,University of Cambridge,C,15,Archaeology,,,,EU government bodies,"1,779,851","2,182,124","1,870,944","1,902,385","13,316,697"
10007788,University of Cambridge,C,15,Archaeology,,,,EU-based charities (open competitive process),0,0,"6,530","4,664","32,652"
10007788,University of Cambridge,C,15,Archaeology,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007788,University of Cambridge,C,15,Archaeology,,,,EU (excluding UK) other,"6,912",685,"8,638","7,255","50,788"
10007788,University of Cambridge,C,15,Archaeology,,,,Non-EU-based charities (open competitive process),"45,654","5,731","18,016","20,209","141,469"
10007788,University of Cambridge,C,15,Archaeology,,,,Non-EU industry commerce and public corporations,0,0,806,576,"4,034"
10007788,University of Cambridge,C,15,Archaeology,,,,Non-EU other,"128,251","48,398","121,174","111,788","782,522"
10007788,University of Cambridge,C,15,Archaeology,,,,Total income,"3,638,570","5,316,375","5,164,394","4,968,131","34,776,919"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","289,839","250,166","142,866","179,190","1,254,336"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,UK-based charities (open competitive process),"36,603","55,928","23,297","29,860","209,020"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,UK-based charities (other),"38,628","164,351","19,565","42,972","300,804"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,UK central government tax credits for research and development expenditure,0,"142,872",575,"20,821","145,747"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,"UK industry, commerce and public corporations","6,820","9,087","29,496","23,341","163,391"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,UK other sources,0,0,334,238,"1,670"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,EU government bodies,"134,006","18,516","403,792","310,212","2,171,484"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,EU (excluding UK) other,0,0,0,0,0
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,Non-EU-based charities (open competitive process),"634,579","256,296","459,000","455,125","3,185,876"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,Non-EU other,"7,118",0,"1,017","1,743","12,207"
10007788,University of Cambridge,C,16,Economics and Econometrics,,,,Total income,"1,147,593","897,216","1,079,945","1,063,505","7,444,535"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","431,234","297,846","317,059","330,625","2,314,375"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,UK-based charities (open competitive process),"22,105","2,286","56,305","43,702","305,920"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,UK-based charities (other),"23,828","17,790","54,487","44,865","314,057"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","48,377","20,582","82,319","68,651","480,557"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,UK central government tax credits for research and development expenditure,0,"91,781",446,"13,430","94,013"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,"UK industry, commerce and public corporations","88,274","54,420","458,720","348,042","2,436,296"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,UK other sources,0,"26,196","39,362","31,858","223,007"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,EU government bodies,"-8,985","1,057","51,649","35,759","250,318"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,EU-based charities (open competitive process),"67,906",0,0,"9,700","67,906"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,"EU industry, commerce and public corporations","7,497","4,187","73,063","53,857","377,003"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,EU (excluding UK) other,0,"104,545","20,440","29,535","206,745"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,Non-EU-based charities (open competitive process),"28,650","46,380","9,480","17,490","122,433"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,Non-EU industry commerce and public corporations,0,"11,947","65,173","48,259","337,814"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,Non-EU other,300,"4,505","204,176","146,526","1,025,687"
10007788,University of Cambridge,C,17,Business and Management Studies,,,,Total income,"709,186","683,522","1,432,684","1,222,304","8,556,131"
10007788,University of Cambridge,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","691,933","987,461","928,835","903,367","6,323,572"
10007788,University of Cambridge,C,18,Law,,,,UK-based charities (open competitive process),"44,554","32,886","167,941","131,021","917,147"
10007788,University of Cambridge,C,18,Law,,,,UK-based charities (other),"4,866","40,897","116,390","89,673","627,717"
10007788,University of Cambridge,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","348,439","359,330","325,151","333,361","2,333,527"
10007788,University of Cambridge,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,"282,182",985,"41,015","287,110"
10007788,University of Cambridge,C,18,Law,,,,"UK industry, commerce and public corporations",0,"42,406","8,118","11,857","83,000"
10007788,University of Cambridge,C,18,Law,,,,UK other sources,"32,133",0,"7,766","10,137","70,964"
10007788,University of Cambridge,C,18,Law,,,,EU government bodies,"203,557","205,597","375,878","326,935","2,288,546"
10007788,University of Cambridge,C,18,Law,,,,EU-based charities (open competitive process),0,0,"44,244","31,603","221,224"
10007788,University of Cambridge,C,18,Law,,,,"EU industry, commerce and public corporations","24,356",0,"7,785","9,040","63,282"
10007788,University of Cambridge,C,18,Law,,,,EU (excluding UK) other,0,0,"18,994","13,567","94,971"
